Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,Usage_per_Tenure,Spend_per_Tenure,Support_per_Tenure,Support_x_Delay,Age_x_Tenure,Inactivity_Score,Age_Group,Customer_Value
25,Male,35,2.0,8.0,19,Standard,Annual,493.0,13.0,1,0.057142855510204135,14.085713883265319,0.22857142204081654,152.0,875,0.8482758673008322,Gen Z,571.5
43,Male,37,28.0,5.0,21,Standard,Quarterly,404.0,12.0,0,0.7567567363038721,10.918918623813012,0.1351351314828343,105.0,1591,0.3034482998810932,Gen X,726.0
41,Female,16,22.0,6.0,26,Basic,Quarterly,313.0,28.0,1,1.3749999140625053,19.562498777343826,0.37499997656250145,156.0,656,0.124137961236622,Millennials,445.5
43,Female,42,9.0,5.0,27,Standard,Annual,1000.0,27.0,1,0.2142857091836736,23.8095232426304,0.119047616213152,135.0,1806,0.4551724325802609,Gen X,960.0
43,Female,4,26.0,10.0,27,Basic,Monthly,737.0,16.0,1,6.4999983750004064,184.24995393751152,2.499999375000156,270.0,172,0.4344827781212835,Gen X,482.0
62,Female,42,12.0,8.0,25,Premium,Annual,866.0,23.0,1,0.2857142789115648,20.619047128117927,0.1904761859410432,200.0,2604,0.3655172632580254,Boomers,960.5
53,Male,14,6.0,6.0,26,Standard,Annual,954.0,10.0,1,0.42857139795918586,68.14285227551055,0.42857139795918586,156.0,742,0.7517241464922708,Gen X,637.5
41,Female,28,1.0,3.0,25,Basic,Monthly,474.0,9.0,1,0.035714284438775556,16.928570823979612,0.10714285331632667,75.0,1148,0.8689655217598096,Millennials,576.5
19,Male,32,18.0,5.0,23,Premium,Quarterly,474.0,27.0,1,0.5624999824218756,14.81249953710939,0.15624999511718765,115.0,608,0.379310366230677,Gen Z,659.5
65,Female,59,1.0,6.0,4,Premium,Annual,871.0,17.0,1,0.016949152255099114,14.762711614191328,0.10169491353059469,24.0,3835,0.7793103524375741,Boomers,981.5
40,Male,50,7.0,6.0,16,Standard,Monthly,550.0,23.0,1,0.13999999720000006,10.999999780000005,0.11999999760000006,96.0,2000,0.6137931167657547,Millennials,800.0
65,Female,32,12.0,6.0,19,Standard,Monthly,1000.0,4.0,1,0.3749999882812504,31.24999902343753,0.1874999941406252,114.0,2080,0.6068965652794287,Boomers,883.0
52,Female,44,18.0,8.0,30,Basic,Quarterly,562.0,17.0,1,0.40909089979338864,12.772726982438025,0.18181817768595052,240.0,2288,0.3379310573127221,Gen X,821.0
19,Female,36,14.0,10.0,18,Basic,Annual,536.0,28.0,1,0.3888888780864201,14.888888475308654,0.2777777700617286,180.0,684,0.2482758879904866,Gen Z,721.0
25,Female,32,9.0,9.0,20,Basic,Monthly,245.0,6.0,1,0.2812499912109378,7.656249760742195,0.2812499912109378,180.0,800,0.7586206979785968,Gen Z,501.0
37,Male,51,20.0,8.0,19,Standard,Quarterly,775.0,7.0,1,0.39215685505574793,15.196078133410234,0.1568627420222992,152.0,1887,0.5586207048751481,Millennials,961.5
32,Male,56,13.0,7.0,30,Basic,Annual,183.0,10.0,1,0.23214285299744905,3.2678570845025523,0.12499999776785718,210.0,1792,0.7034482860879901,Millennials,690.0
62,Female,60,13.0,2.0,22,Premium,Annual,462.0,5.0,1,0.21666666305555562,7.6999998716666695,0.03333333277777779,44.0,3720,0.6689655286563609,Boomers,859.0
35,Female,60,23.0,10.0,19,Basic,Quarterly,840.0,24.0,1,0.38333332694444455,13.99999976666667,0.16666666388888896,190.0,2100,0.3310345058263964,Millennials,1169.0
59,Female,22,14.0,3.0,19,Premium,Monthly,753.0,19.0,1,0.6363636074380178,34.22727117148767,0.13636363016528952,57.0,1298,0.5172413959571933,Boomers,733.0
64,Male,41,1.0,7.0,17,Basic,Monthly,126.0,9.0,1,0.024390243307555043,3.0731706567519352,0.1707317031528853,119.0,2624,0.8275862128418547,Boomers,469.5
44,Female,31,21.0,10.0,20,Standard,Quarterly,784.0,15.0,1,0.677419332986473,25.29032176482833,0.3225806347554634,200.0,1364,0.3379310573127222,Gen X,816.0
32,Male,54,18.0,6.0,28,Basic,Quarterly,287.0,28.0,1,0.33333332716049396,5.314814716392321,0.11111110905349798,168.0,1728,0.2896551969084415,Millennials,793.0
32,Male,51,10.0,6.0,15,Standard,Monthly,935.0,2.0,1,0.19607842752787397,18.333332973856216,0.11764705651672439,90.0,1632,0.8965517277051128,Millennials,1064.0
62,Female,24,7.0,4.0,15,Standard,Annual,207.0,30.0,1,0.2916666545138894,8.624999640625015,0.1666666597222225,60.0,1488,0.5793103593341254,Boomers,348.0
58,Female,44,5.0,,10,Premium,Quarterly,100.0,8.0,1,0.11363636105371908,2.2727272210743816,,,2552,0.855172418787158,Gen X,506.0
61,Male,46,23.0,8.0,27,Premium,Quarterly,305.0,29.0,1,0.49999998913043503,6.630434638468812,0.17391303969754263,216.0,2806,0.1379310642092736,Boomers,762.0
27,Female,38,22.0,8.0,14,Premium,Monthly,697.0,4.0,1,0.578947353185596,18.34210478047093,0.21052631024930765,112.0,1026,0.4827586385255641,Millennials,808.0
36,Male,32,8.0,9.0,17,Standard,Quarterly,210.0,1.0,1,0.24999999218750027,6.562499794921882,0.2812499912109378,153.0,1152,0.8482758673008322,Millennials,455.0
38,Male,37,21.0,10.0,23,Premium,Monthly,691.0,2.0,1,0.567567552227904,18.6756751709277,0.2702702629656686,230.0,1406,0.5310344989298449,Millennials,795.5
36,Male,42,5.0,6.0,22,Standard,Annual,,19.0,1,0.119047616213152,,0.1428571394557824,132.0,1512,0.6068965652794288,Millennials,651.5
34,Female,9,11.0,8.0,19,Basic,Monthly,272.0,1.0,1,1.2222220864197684,30.222218864197906,0.8888887901234679,152.0,306,0.6965517346016643,Millennials,341.0
26,Female,50,7.0,7.0,18,Basic,Monthly,279.0,18.0,1,0.13999999720000006,5.579999888400002,0.13999999720000006,126.0,1300,0.5862069108204513,Gen Z,747.0
57,Female,46,6.0,8.0,1,Basic,Annual,832.0,12.0,1,0.13043477977315696,18.086956128544433,0.17391303969754263,8.0,2622,0.7655172494649225,Gen X,891.5
62,Female,54,25.0,7.0,20,Basic,Monthly,262.0,7.0,1,0.46296295438957497,4.851851762002745,0.12962962722908097,140.0,3348,0.455172432580261,Boomers,826.5
65,Male,32,28.0,10.0,22,Standard,Annual,857.0,18.0,1,0.874999972656251,26.781249163085967,0.3124999902343753,220.0,2080,0.1655172701545769,Boomers,871.0
22,Male,50,3.0,10.0,22,Basic,Annual,590.0,15.0,1,0.05999999880000003,11.799999764000006,0.1999999960000001,220.0,1100,0.7793103524375741,Gen Z,793.0
61,Male,38,21.0,5.0,21,Premium,Monthly,268.0,18.0,1,0.5526315644044325,7.052631393351806,0.13157894390581729,105.0,2318,0.379310366230677,Boomers,564.0
48,Male,47,22.0,7.0,22,Standard,Annual,453.0,18.0,1,0.46808509642372137,9.638297667270264,0.14893616704391135,154.0,2256,0.3655172632580254,Gen X,821.5
58,Female,57,,10.0,29,Basic,Monthly,801.0,18.0,1,,14.052631332409977,0.17543859341335802,290.0,3306,0.2896551969084415,Gen X,1118.5
31,Female,52,1.0,5.0,26,Standard,Quarterly,766.0,14.0,1,0.019230768860946754,14.730768947485213,0.09615384430473377,130.0,1612,0.8137931098692031,Millennials,986.5
22,Female,60,9.0,9.0,24,Premium,Monthly,987.0,15.0,1,0.14999999750000004,16.44999972583334,0.14999999750000004,216.0,1320,0.6206896682520805,Gen Z,1121.5
44,Male,54,1.0,13.0,17,Premium,Annual,659.0,21.0,1,0.018518518175582997,12.203703477709196,0.24074073628257897,221.0,2376,0.7517241464922708,Gen X,951.0
27,Female,59,19.0,0.0,29,Basic,Annual,301.0,29.0,0,0.32203389284688316,5.101694828784834,0.0,0.0,1593,0.2482758879904866,Millennials,836.0
60,Female,41,1.0,3.0,8,Premium,Monthly,575.0,9.0,1,0.024390243307555043,14.024389901844149,0.07317072992266513,24.0,2460,0.8758620732461354,Boomers,721.5
48,Male,41,6.0,,20,Basic,Quarterly,274.0,28.0,1,0.14634145984533026,6.682926666270082,,,1968,0.5103448444708674,Gen X,623.0
46,Female,53,1.0,6.0,25,Basic,Monthly,426.0,28.0,1,0.01886792417230332,8.037735697401214,0.11320754503381991,150.0,2438,0.6551724256837095,Gen X,747.5
59,Female,18,30.0,4.0,24,Basic,Monthly,254.0,6.0,1,1.6666665740740791,14.111110327160537,0.2222222098765439,96.0,1062,0.3655172632580254,Boomers,430.5
43,Female,46,18.0,9.0,24,Basic,Quarterly,729.0,22.0,1,0.3913043393194709,15.847825742438571,0.19565216965973545,216.0,1978,0.3379310573127222,Gen X,963.0
22,Female,9,7.0,9.0,23,Premium,Monthly,486.0,10.0,1,0.7777776913580343,53.99999400000067,0.9999998888889013,207.0,198,0.8068965583828773,Gen Z,337.5
23,Male,43,7.0,9.0,27,Standard,Monthly,420.0,7.0,1,0.16279069388858852,9.767441633315311,0.20930232071389954,243.0,989,0.8413793158145063,Gen Z,713.5
52,Female,44,6.0,7.0,27,Standard,Monthly,997.0,9.0,1,0.13636363326446288,22.659090394111583,0.1590909054752067,189.0,2288,0.8137931098692031,Gen X,878.0
21,Male,43,11.0,9.0,17,Standard,Quarterly,437.0,,1,0.25581394753921055,10.162790461330456,0.20930232071389954,153.0,903,0.3862069177170029,Gen Z,730.0
65,Female,30,22.0,,26,Premium,Quarterly,,25.0,1,0.7333333088888897,,,,1950,0.2206896820451833,Boomers,806.5
20,Female,47,2.0,6.0,20,Standard,Monthly,1000.0,1.0,1,0.04255319058397467,21.276595291987334,0.12765957175192402,120.0,940,0.9172413821640903,Gen Z,999.0
28,Male,6,1.0,4.0,12,Premium,Annual,530.0,1.0,1,0.16666663888889352,88.33331861111357,0.6666665555555741,48.0,168,0.9517241395957192,Millennials,323.0
61,Female,45,2.0,9.0,27,Premium,Annual,405.0,13.0,1,0.04444444345679015,8.999999800000005,0.19999999555555567,243.0,2745,0.7655172494649225,Boomers,668.0
21,Female,24,8.0,5.0,30,Basic,Monthly,781.0,14.0,1,0.333333319444445,32.541665310763946,0.20833332465277812,150.0,504,0.6896551831153385,Gen Z,680.0
45,Male,57,23.0,10.0,20,Premium,Quarterly,646.0,18.0,1,0.40350876485072346,11.333333134502928,0.17543859341335802,200.0,2565,0.3379310573127222,Gen X,961.0
20,Female,47,12.0,7.0,17,Basic,Quarterly,702.0,27.0,1,0.25531914350384805,14.936169894975109,0.14893616704391135,119.0,940,0.4275862266349577,Gen Z,850.0
31,Male,54,12.0,6.0,21,Standard,Monthly,,12.0,1,0.22222221810699597,,0.11111110905349798,126.0,1674,0.600000013793103,Millennials,792.5
22,Female,45,10.0,6.0,24,Premium,Quarterly,600.0,1.0,1,0.22222221728395075,13.333333037037045,0.13333333037037046,144.0,990,0.8758620732461354,Gen Z,803.5
56,Female,39,6.0,10.0,28,Basic,Monthly,445.0,12.0,1,0.1538461499013808,11.41025611768574,0.25641024983563465,280.0,2184,0.7862069039238998,Gen X,661.5
32,Female,46,11.0,3.0,26,Basic,Quarterly,524.0,17.0,1,0.23913042958412112,11.391304100189043,0.06521738988657848,78.0,1472,0.48965519001189,Millennials,764.0
42,Male,51,15.0,7.0,19,Standard,Monthly,867.0,15.0,1,0.29411764129181095,16.999999666666675,0.1372548992695118,133.0,2142,0.4758620870392384,Millennials,1047.5
23,Female,35,22.0,5.0,30,Basic,Monthly,1300.0,,1,0.6285714106122454,37.14285608163269,0.14285713877551032,150.0,805,0.4206896751486318,Gen Z,937.0
65,Female,30,2.0,9.0,15,Basic,Quarterly,606.0,5.0,1,0.06666666444444451,20.19999932666669,0.2999999900000003,135.0,1950,0.931034485136742,Boomers,567.5
32,Female,59,1.0,8.0,21,Basic,Quarterly,701.0,4.0,1,0.016949152255099114,11.88135573082448,0.1355932180407929,168.0,1888,0.9517241395957192,Millennials,925.5
50,Female,42,22.0,6.0,30,Premium,Annual,207.0,14.0,1,0.5238095113378688,4.928571311224493,0.1428571394557824,180.0,2100,0.2896551969084415,Gen X,577.0
41,Male,32,8.0,6.0,15,Basic,Quarterly,371.0,4.0,1,0.24999999218750027,11.593749637695325,0.1874999941406252,90.0,1312,0.8758620732461355,Millennials,502.0
62,Male,30,20.0,9.0,29,Premium,Quarterly,452.0,1.0,1,0.6666666444444451,15.066666164444461,0.2999999900000003,261.0,1860,0.5310344989298449,Boomers,703.0
46,Female,49,19.0,3.0,30,Premium,Annual,364.0,17.0,1,0.3877550941274471,7.428571276967934,0.06122448854643901,90.0,2254,0.3862069177170028,Gen X,723.0
31,Male,32,1.0,6.0,20,Standard,Monthly,330.0,16.0,0,0.031249999023437534,10.312499677734387,0.1874999941406252,120.0,992,0.7862069039238999,Millennials,504.0
44,Female,53,30.0,7.0,28,Standard,Annual,156.0,22.0,1,0.5660377251690996,2.9433961708793177,0.13207546920612323,196.0,2332,0.124137961236622,Gen X,732.0
45,Male,56,27.0,,28,Standard,Quarterly,723.0,1.0,1,0.4821428485331634,12.91071405516582,,,2520,0.4758620870392384,Gen X,1057.0
55,Male,54,9.0,6.0,20,Basic,Quarterly,937.0,4.0,1,0.16666666358024698,17.35185153052127,0.11111110905349798,120.0,2970,0.6689655286563609,Gen X,1012.5
40,Female,9,16.0,1.0,22,Standard,Monthly,1000.0,26.0,1,1.7777775802469358,111.11109876543348,0.11111109876543349,22.0,360,0.2896551969084415,Millennials,676.0
24,Female,20,30.0,3.0,25,Premium,Monthly,543.0,29.0,1,1.4999999250000036,27.149998642500066,0.14999999250000037,75.0,480,0.0344827919143865,Gen Z,643.0
55,Male,24,3.0,1.0,1,Premium,Annual,218.0,,1,0.12499999479166687,9.083332954861126,0.041666664930555625,1.0,1320,0.9379310366230678,Gen X,332.0
60,Male,28,11.0,8.0,30,Basic,Annual,281.0,28.0,1,0.3928571288265311,10.03571392729593,0.28571427551020445,240.0,1680,0.4275862266349577,Boomers,503.0
62,Female,53,15.0,9.0,23,Standard,Annual,207.0,25.0,1,0.2830188625845498,3.905660303666787,0.16981131755072987,207.0,3286,0.4137931236623061,Boomers,687.0
65,Male,31,7.0,8.0,19,Premium,Monthly,768.0,14.0,1,0.22580644432882438,24.774192749219587,0.2580645078043707,152.0,2015,0.7310344920332933,Boomers,615.0
32,Female,58,21.0,5.0,28,Basic,Annual,202.0,2.0,1,0.36206895927467314,3.482758560642094,0.08620689506539836,140.0,1856,0.5724138078477998,Millennials,803.5
43,Female,15,14.0,9.0,29,Basic,Monthly,987.0,29.0,1,0.9333332711111153,65.79999561333364,0.5999999600000027,261.0,645,0.4206896751486319,Gen X,659.0
48,Female,36,25.0,10.0,25,Basic,Monthly,310.0,10.0,1,0.6944444251543216,8.611110871913587,0.2777777700617286,250.0,1728,0.3724138147443512,Gen X,688.0
59,Male,27,30.0,7.0,26,Basic,Annual,293.0,13.0,1,1.1111110699588491,10.851851449931427,0.2592592496570648,182.0,1593,0.3586207117716996,Boomers,556.5
21,Female,17,9.0,1.0,23,Basic,Monthly,722.0,6.0,1,0.5294117335640156,42.470585737024365,0.05882352595155729,23.0,357,0.820689661355529,Gen Z,549.0
57,Female,8,29.0,2.0,23,Premium,Monthly,260.0,19.0,0,3.624999546875057,32.49999593750051,0.24999996875000394,46.0,456,0.1310345127229478,Gen X,380.5
45,Male,60,22.0,6.0,26,Premium,Monthly,337.0,3.0,1,0.3666666605555557,5.616666573055557,0.09999999833333337,156.0,2700,0.5793103593341256,Gen X,851.0
43,Female,43,24.0,9.0,18,Basic,Monthly,552.0,4.0,1,0.5581395219037321,12.837209003785837,0.20930232071389954,162.0,1849,0.4689655355529126,Gen X,872.5
51,Female,50,7.0,0.0,30,Premium,Monthly,779.0,19.0,0,0.13999999720000006,15.579999688400006,0.0,0.0,2550,0.6896551831153385,Gen X,950.0
21,Female,2,14.0,6.0,30,Standard,Annual,196.0,1.0,1,6.99999650000175,97.9999510000245,2.99999850000075,180.0,42,0.7517241464922708,Gen Z,217.0
31,Female,47,13.0,6.0,25,Premium,Annual,160.0,16.0,1,0.2765957387958354,3.4042552467179736,0.12765957175192402,150.0,1457,0.5862069108204514,Millennials,641.5
40,Female,43,26.0,6.0,23,Standard,Quarterly,371.0,5.0,1,0.6046511487290431,8.627906776095191,0.13953488047593302,138.0,1720,0.3655172632580254,Millennials,784.5
47,Male,55,6.0,5.0,27,Standard,Annual,687.0,21.0,1,0.10909090710743806,12.490908863801657,0.09090908925619838,135.0,2585,0.6965517346016643,Gen X,892.5
34,Female,55,21.0,3.0,27,Premium,Monthly,570.0,6.0,0,0.3818181748760332,10.363636175206615,0.05454545355371903,81.0,1870,0.5034482929845416,Millennials,1003.0
53,Female,42,23.0,1.0,23,Premium,Annual,437.0,2.0,1,0.5476190345804992,10.404761657029486,0.0238095232426304,23.0,2226,0.6068965652794288,Gen X,726.5
19,Female,47,2.0,1.0,20,Premium,Monthly,1000.0,9.0,1,0.04255319058397467,21.276595291987334,0.021276595291987336,20.0,893,0.8827586247324613,Gen Z,971.0
53,Male,60,23.0,5.0,22,Premium,Annual,430.0,7.0,1,0.38333332694444455,7.166666547222224,0.08333333194444448,110.0,3180,0.4758620870392385,Gen X,915.0
59,Female,53,17.0,9.0,29,Basic,Quarterly,275.0,20.0,1,0.3207547109291564,5.188679147383413,0.16981131755072987,261.0,3127,0.4000000206896545,Boomers,742.5
52,Male,52,24.0,6.0,19,Premium,Annual,852.0,22.0,1,0.4615384526627221,16.384615069526635,0.11538461316568052,114.0,2704,0.2689655424494641,Gen X,1094.5
43,Male,46,29.0,9.0,29,Standard,Quarterly,725.0,15.0,1,0.6304347689035921,15.7608692225898,0.19565216965973545,261.0,1978,0.3172414028537448,Gen X,956.5
50,Female,34,25.0,3.0,30,Premium,Quarterly,174.0,29.0,1,0.7352940960207619,5.117646908304503,0.08823529152249143,90.0,1700,0.1103448582639704,Gen X,576.5
35,Male,21,2.0,5.0,27,Premium,Quarterly,132.0,21.0,1,0.09523809070294806,6.285713986394572,0.23809522675737013,135.0,735,0.6068965652794287,Millennials,342.0
22,Female,46,14.0,6.0,25,Premium,Monthly,268.0,14.0,1,0.3043478194706996,5.826086829867678,0.13043477977315696,150.0,1012,0.5517241533888223,Gen Z,662.0
50,Female,26,20.0,7.0,26,Basic,Monthly,933.0,1.0,1,0.7692307396449716,35.88461400443792,0.26923075887574005,182.0,1300,0.4827586385255642,Gen X,837.5
65,Female,31,1.0,8.0,3,Standard,Monthly,629.0,27.0,1,0.032258063475546335,20.290321926118647,0.2580645078043707,24.0,2015,0.5931034623067771,Boomers,578.5
44,Female,57,7.0,5.0,16,Premium,Monthly,926.0,27.0,1,0.12280701538935061,16.245613750076952,0.08771929670667901,80.0,2508,0.4620689840665867,Gen X,1063.5
24,Female,51,9.0,6.0,22,Standard,Monthly,534.0,22.0,1,0.1764705847750866,10.47058802998847,0.11764705651672439,132.0,1224,0.5379310504161707,Gen Z,889.0
29,Female,30,19.0,7.0,21,Basic,Quarterly,484.0,16.0,1,0.6333333122222229,16.133332795555575,0.2333333255555558,147.0,870,0.5448276019024965,Millennials,636.5
41,Female,6,21.0,4.0,27,Basic,Monthly,849.0,23.0,1,3.4999994166667636,141.4999764166706,0.6666665555555741,108.0,246,0.2758620939357898,Millennials,620.5
54,Male,11,3.0,4.0,25,Premium,Annual,100.0,25.0,1,0.2727272479338866,9.090908264462886,0.3636363305785154,100.0,594,0.6206896682520804,Gen X,200.5
36,Female,15,19.0,2.0,30,Standard,Monthly,906.0,5.0,1,1.2666665822222278,60.3999959733336,0.13333332444444504,60.0,540,0.6206896682520804,Millennials,684.0
51,Male,25,6.0,4.0,30,Basic,Annual,915.0,17.0,1,0.23999999040000036,36.59999853600006,0.15999999360000025,120.0,1275,0.710344837574316,Gen X,679.0
40,Female,1,16.0,7.0,22,Basic,Monthly,541.0,29.0,1,15.999984000016001,540.999459000541,6.9999930000070005,154.0,40,0.2620689909631382,Millennials,404.0
51,Female,31,25.0,1.0,22,Premium,Annual,414.0,3.0,1,0.8064515868886585,13.354838278876183,0.032258063475546335,22.0,1581,0.4551724325802609,Gen X,648.5
31,Female,39,12.0,8.0,20,Standard,Annual,933.0,21.0,1,0.3076922998027616,23.92307630966471,0.20512819986850772,160.0,1209,0.5310344989298449,Millennials,893.5
61,Female,51,3.0,9.0,6,Standard,Monthly,427.0,25.0,1,0.05882352825836219,8.372548855440218,0.1764705847750866,54.0,3111,0.6344827712247321,Boomers,784.5
37,Female,29,14.0,6.0,23,Standard,Annual,921.0,12.0,1,0.48275860404280674,31.75861959453036,0.20689654458977433,138.0,1073,0.710344837574316,Millennials,784.5
31,Male,46,15.0,7.0,28,Standard,Monthly,291.0,12.0,1,0.3260869494328924,6.326086818998113,0.1521739097353498,196.0,1426,0.5793103593341256,Millennials,614.5
42,Male,43,23.0,8.0,21,Standard,Monthly,457.0,17.0,1,0.5348837084910766,10.627906729583565,0.18604650730124403,168.0,1806,0.4344827781212835,Millennials,693.0
59,Female,45,8.0,6.0,23,Standard,Annual,678.0,9.0,1,0.1777777738271606,15.06666633185186,0.13333333037037046,138.0,2655,0.7034482860879903,Boomers,868.5
19,Female,41,17.0,7.0,26,Standard,Quarterly,100.0,24.0,1,0.4146341362284357,2.439024330755504,0.1707317031528853,182.0,779,0.2344827850178349,Gen Z,563.0
53,Female,53,3.0,10.0,4,Basic,Annual,911.0,19.0,1,0.056603772516909956,17.18867892096832,0.1886792417230332,40.0,2809,0.7379310435196192,Gen X,1006.0
53,Female,53,30.0,,29,Basic,Quarterly,267.0,7.0,1,0.5660377251690996,5.037735754004986,,,2809,0.3172414028537447,Gen X,826.5
65,Female,7,1.0,2.0,6,Basic,Quarterly,471.0,1.0,1,0.1428571224489825,67.28570467347076,0.285714244897965,12.0,455,0.9586206910820452,Boomers,284.0
52,Male,53,24.0,4.0,20,Premium,Quarterly,487.0,23.0,1,0.45283018013527965,9.188679071911716,0.07547169668921327,80.0,2756,0.3241379543400705,Gen X,873.0
54,Female,43,,4.0,25,Basic,Quarterly,325.0,11.0,1,,7.558139359113039,0.09302325365062201,100.0,2322,0.4000000206896544,Gen X,737.5
37,Male,26,18.0,10.0,25,Premium,Monthly,128.0,27.0,1,0.6923076656804744,4.923076733727818,0.3846153698224858,250.0,962,0.2896551969084415,Millennials,404.0
45,Female,10,8.0,1.0,22,Basic,Monthly,523.0,11.0,1,0.7999999200000081,52.299994770000524,0.09999999000000101,22.0,450,0.6827586316290126,Gen X,399.5
26,Male,21,27.0,5.0,17,Standard,Monthly,179.0,29.0,0,1.2857142244897988,8.523809117913851,0.23809522675737013,85.0,546,0.0965517552913188,Gen Z,474.5
44,Female,47,14.0,6.0,26,Basic,Monthly,,10.0,1,0.2978723340878227,,0.12765957175192402,156.0,2068,0.4965517414982158,Gen X,950.0
57,Male,55,1.0,4.0,2,Basic,Annual,590.0,5.0,1,0.018181817851239675,10.727272532231408,0.0727272714049587,8.0,3135,0.9448275881093936,Gen X,828.0
56,Female,35,23.0,8.0,15,Standard,Monthly,160.0,10.0,1,0.6571428383673475,4.57142844081633,0.22857142204081654,120.0,1960,0.4413793296076093,Gen X,529.0
50,Female,1,6.0,3.0,24,Premium,Monthly,754.0,19.0,0,5.999994000006001,753.999246000754,2.9999970000030003,72.0,50,0.6413793227110579,Gen X,385.0
58,Female,48,3.0,7.0,22,Premium,Monthly,631.0,25.0,1,0.0624999986979167,13.145833059461811,0.14583333029513895,154.0,2784,0.6206896682520804,Gen X,764.5
59,Female,18,16.0,5.0,27,Standard,Monthly,240.0,16.0,1,0.8888888395061756,13.333332592592633,0.27777776234567986,135.0,1062,0.5172413959571933,Boomers,377.5
40,Male,24,11.0,7.0,17,Premium,Quarterly,972.0,16.0,1,0.4583333142361119,40.49999831250007,0.2916666545138894,119.0,960,0.6068965652794288,Millennials,752.0
46,Male,35,1.0,10.0,12,Basic,Quarterly,899.0,27.0,1,0.028571427755102068,25.68571355183676,0.28571427755102063,120.0,1610,0.6551724256837095,Gen X,877.0
48,Female,55,5.0,9.0,30,Standard,Quarterly,1000.0,3.0,1,0.09090908925619838,18.181817851239675,0.16363636066115708,270.0,2640,0.855172418787158,Gen X,1074.0
32,Male,59,6.0,6.0,30,Standard,Monthly,723.0,27.0,1,0.10169491353059469,12.25423708043666,0.10169491353059469,180.0,1888,0.6068965652794287,Millennials,956.0
43,Female,31,16.0,0.0,22,Basic,Quarterly,320.0,25.0,1,0.5161290156087414,10.322580312174829,0.0,0.0,1333,0.4000000206896544,Gen X,511.0
38,Female,1,4.0,6.0,19,Standard,Annual,387.0,8.0,1,3.9999960000040002,386.99961300038706,5.999994000006001,114.0,38,0.8000000068965514,Millennials,254.0
50,Female,15,4.0,9.0,18,Premium,Monthly,721.0,18.0,1,0.2666666488888901,48.06666346222244,0.5999999600000027,162.0,750,0.7379310435196192,Gen X,547.5
31,Female,26,19.0,5.0,27,Basic,Monthly,616.0,9.0,1,0.7307692026627229,23.692306781065124,0.1923076849112429,135.0,806,0.4551724325802609,Millennials,661.0
61,Male,11,1.0,8.0,12,Basic,Annual,504.0,12.0,1,0.09090908264462885,45.81817765289294,0.7272726611570308,96.0,671,0.8758620732461354,Boomers,349.0
42,Female,57,4.0,10.0,30,Premium,Annual,428.0,2.0,1,0.07017543736534321,7.508771798091723,0.17543859341335802,300.0,2394,0.9379310366230678,Millennials,813.0
51,Male,49,7.0,8.0,16,Basic,Annual,762.0,6.0,1,0.14285713994169102,15.55102009079551,0.16326530279050402,128.0,2499,0.8275862128418547,Gen X,877.0
22,Male,60,6.0,8.0,21,Basic,Monthly,862.0,5.0,1,0.09999999833333337,14.366666427222226,0.13333333111111115,168.0,1320,0.8620689702734838,Gen Z,1043.0
33,Male,38,23.0,10.0,19,Premium,Monthly,576.0,18.0,1,0.6052631419667595,15.15789433795015,0.26315788781163457,190.0,1254,0.234482785017835,Millennials,804.0
27,Female,3,2.0,5.0,29,Basic,Annual,270.0,25.0,1,0.6666664444445185,89.99997000001,1.6666661111112961,145.0,81,0.668965528656361,Millennials,161.5
43,Female,4,4.0,7.0,30,Premium,Quarterly,205.0,15.0,1,0.9999997500000625,51.2499871875032,1.7499995625001092,210.0,172,0.744827595005945,Gen X,168.5
55,Male,44,14.0,9.0,29,Premium,Monthly,309.0,30.0,1,0.3181818109504134,7.0227271131198385,0.20454544989669432,261.0,2420,0.3034482998810931,Gen X,688.0
53,Male,26,4.0,5.0,25,Standard,Quarterly,915.0,28.0,1,0.15384614792899431,35.19230633875745,0.1923076849112429,125.0,1378,0.5172413959571933,Gen X,778.5
62,Male,58,13.0,7.0,30,Basic,Quarterly,878.0,7.0,1,0.22413792717003575,15.137930773483953,0.12068965309155771,210.0,3596,0.7103448375743159,Boomers,1074.5
49,Male,34,9.0,10.0,13,Premium,Monthly,291.0,24.0,1,0.2647058745674743,8.558823277681668,0.2941176384083048,130.0,1666,0.5172413959571932,Gen X,540.5
64,Female,36,23.0,7.0,14,Standard,Annual,596.0,10.0,0,0.6388888711419759,16.555555095679026,0.19444443904321004,98.0,2304,0.4965517414982158,Boomers,764.5
24,Male,37,,8.0,20,Premium,Annual,850.0,14.0,1,,22.97297235208183,0.21621621037253486,160.0,888,0.6068965652794288,Gen Z,833.0
38,Female,30,30.0,,17,Premium,Annual,199.0,13.0,0,0.9999999666666678,6.633333112222229,,,1140,0.2275862335315092,Millennials,544.5
54,Female,41,20.0,6.0,25,Basic,Monthly,471.0,16.0,1,0.48780486615110086,11.487804597858425,0.14634145984533026,150.0,2214,0.4137931236623061,Gen X,695.0
18,Male,27,21.0,6.0,18,Basic,Monthly,744.0,,1,0.7777777489711944,27.55555453497946,0.22222221399176983,108.0,486,0.1931034760998801,Gen Z,774.0
